Gene.symbol	Gene.ID	adj.P.Val	logFC
GABRB1///GABRB1	2560///2560	0.927217054628573	0.0172168150442884
		0.927217054628573	-0.00892023121445273
SMG6	23293	0.927218283461984	-0.0240903816899776
RAB5A	5868	0.927368600245033	-0.0198642364731949
		0.927368600245033	0.0151541554358965
		0.927368600245033	-0.0287712182284388
		0.927368600245033	-0.0664197261212118
		0.927368600245033	0.0184342645104896
		0.927468220584311	0.0224368691958041
		0.927510829217559	0.0285238812913748
SLC45A1	50651	0.927581948954197	-0.0217080448927742
ST8SIA1	6489	0.92759483177414	0.0243439132261076
ZNF70	7621	0.927666488873266	0.0280264267715609
		0.927752204878913	-0.0416588569487177
TAS1R2	80834	0.927949131896884	0.0193602035874116
PIN1P1	5301	0.927988406937602	0.0197666651188815
HCN1	348980	0.928017911383131	0.0196941557272727
ARPC4-TTLL3///TTLL3	100526693///26140	0.928017911383131	0.0355345210163165
FCF1	51077	0.928034765723668	0.0370254998951056
		0.928116052989982	-0.0307863960489509
LOC401433///NUB1	401433///51667	0.928116052989982	0.0248963627062935
RHOG	391	0.928116052989982	0.0344615314941716
HHLA1	10086	0.928116052989982	-0.0218370142960378
		0.928116052989982	0.0178768135174825
GPR173	54328	0.928143353735241	0.024490971589743
		0.928143353735241	0.0253860072703964
		0.928148175109684	0.0507263779999994
GPATCH2L	55668	0.928148175109684	-0.0343046621934739
SPATC1	375686	0.928167544905979	-0.0218473641258736
OPN1MW2///OPN1LW///OPN1MW	728458///5956///2652	0.928174970392066	-0.0150806880536134
HSPA7///HSPA6	3311///3310	0.928190325963116	0.0439709033986011
		0.928190325963116	0.0317197848811182
		0.92842170292527	0.0382922106713268
PENK	5179	0.928433285882712	0.0446164647715621
B3GLCT	145173	0.928433285882712	0.0381913131911427
		0.928433285882712	0.0367300324592077
		0.928437175711413	0.0358204257995336
UGT2B4	7363	0.928513134249259	0.0126809371958041
SDCCAG3	10807	0.928513134249259	-0.0250090415291382
		0.928513134249259	0.0513826676083911
		0.928731905289743	-0.0176452284428916
SMIM21	284274	0.928767082790819	-0.0221995023473198
		0.928769336008774	0.0433042508368295
		0.928811166389402	-0.036430474834499
		0.928811166389402	-0.0406645918251751
		0.929183720537636	0.0110027190209792
		0.929261282267789	-0.0219425665850821
YLPM1	56252	0.929261282267789	0.0197410267738922
UCP1	7350	0.929261282267789	-0.0176185901212125
SERPIND1	3053	0.929261282267789	0.0177489474032639
SBK1	388228	0.929297627483619	-0.0277787427972047
		0.929348944847513	0.0182820910629369
NANOGP1///NANOG	404635///79923	0.929461050371815	-0.0257708725757571
HMOX2	3163	0.929565532808259	-0.0301222645198136
		0.929572433237091	-0.0250725327948715
		0.929572433237091	0.0195031525524474
LOC254028	254028	0.929593332653252	0.024054906137529
USP13	8975	0.929593332653252	0.0409727015151509
		0.929593332653252	0.0140116159836827
FAM71D	161142	0.929593332653252	-0.0151833112121218
PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1	100132832///100101440///729453///441263///441259///5395///5387///5383///5382///5380///5379///729453///5387///5380///5379	0.929593332653252	0.023279040459208
PRSS22	64063	0.929593332653252	-0.0194722109510499
IGDCC3	9543	0.929593332653252	0.0199944668624701
CCL24	6369	0.929593332653252	0.0260835204219108
AMBRA1	55626	0.929774004016431	0.0226384007132872
		0.929800498699617	-0.0276424503706294
		0.92991775538475	-0.0236102147995343
		0.92991775538475	0.0197385563613057
HECW1-IT1	100127950	0.930080367717822	0.0486754346060612
SEPT14	346288	0.930088617306727	0.0269103147575755
		0.930154310559501	-0.0438635527832174
		0.930185577317289	-0.0136461344312355
		0.930252012882478	0.00908685586013958
KCNMB3	27094	0.930253294109769	0.0478404083030299
KIAA1143	57456	0.930259481507542	0.0236131022843802
FAM149A	25854	0.930259481507542	-0.0242768794009325
		0.930259481507542	0.0262327305850816
		0.930259481507542	0.0439521497412585
		0.930259481507542	0.0122038048741251
SNORD51	26798	0.930259481507542	0.0351353701235428
SND1-IT1	27099	0.930273151273237	-0.0373610414382295
PRR23A///PRR23B	729627///389151	0.930273151273237	-0.0320517211282061
		0.930273151273237	0.0204793488018646
CDPF1	150383	0.930291144998369	-0.0290231736340321
DEFB108B	245911	0.930291144998369	-0.0210870263566445
		0.930339206106356	-0.0500943725268064
NPY1R///NPY1R	4886///4886	0.930339206106356	0.0133961547575758
ANKRD29	147463	0.930352601209824	0.0224920038997669
		0.930352601209824	-0.0210303512284384
ARHGAP40	343578	0.930408758112827	0.0183362540116541
MCMDC2	157777	0.930419081295887	-0.0187165994871799
		0.930492042089463	-0.0381276206923076
		0.930546844593605	-0.0261293300909089
CLCA1	1179	0.930557008693588	0.0342620400000007
STAC2	342667	0.930615185017735	-0.0226989233496502
		0.930615185017735	-0.0287430936083921
NPHP3-ACAD11///ACAD11	100532724///84129	0.930981547518947	0.0407429195571085
NKRF	55922	0.930981547518947	0.0312622284895099
		0.931050092357934	0.0237858504335668
RAB9A	9367	0.931103347364577	0.0224313483030301
		0.931103347364577	0.0513474591818177
		0.931109563062016	0.00914844951981308
		0.931127865934621	0.0222754503403264
C2orf50	130813	0.931127865934621	-0.0197155818251753
BPIFB4	149954	0.931127865934621	-0.0161665902400929
		0.931137347602423	-0.0421997531165514
ZNF45	7596	0.931137347602423	-0.0339484053076928
POU5F1P4///POU5F1P3///POU5F1B///POU5F1	645682///642559///5462///5460	0.931137347602423	0.0212286513776219
RPL15	6138	0.931137347602423	0.0222724636643346
TAAR2	9287	0.931137347602423	-0.0150052535897438
		0.931137347602423	0.0211381255081582
YAF2	10138	0.931137347602423	-0.0227853678298366
SLC25A44	9673	0.931137347602423	-0.0247376964755244
SPRY3	10251	0.931137347602423	-0.0286247118764571
HNRNPCL2	440563	0.931137347602423	-0.0205944494219117
LOC101927830///TMLHE-AS1	101927830///100507404	0.931137347602423	0.0209680364988345
		0.931137347602423	-0.0378146453916095
NRXN3	9369	0.931137347602423	0.0540167059254073
		0.931137347602423	-0.0376679002657356
SSU72	29101	0.931184438851628	-0.0198695573123544
HIST1H1A	3024	0.931184438851628	0.0583259016550111
		0.931184438851628	0.050134217906761
RIOK2	55781	0.931205253384256	-0.0374485652820518
		0.931236197120201	0.0359409882727277
RIMBP3	85376	0.931236197120201	-0.0434156846666669
		0.931236197120201	-0.0162273566923079
		0.931236197120201	0.00985185396736554
		0.931236197120201	0.019620171324009
		0.931236197120201	0.0514242662890441
IPPK	64768	0.931236197120201	-0.0253515379090921
PIPOX	51268	0.931236197120201	-0.0200858371328678
		0.931236197120201	0.0223633608578084
OR8B12	219858	0.931236197120201	0.0194778414918413
STAT1	6772	0.931250233171671	0.0371420839790204
		0.931282270383245	-0.0117456015477857
		0.931282270383245	-0.0338176378461537
		0.931312290856329	-0.0278637545990676
		0.931312290856329	-0.0381140079510507
		0.931655777459729	0.0133983976223773
		0.93167591185169	0.011447385100233
		0.93167591185169	0.0370378945407919
RSRC2	65117	0.93177760895763	-0.021406402135197
		0.93179262010457	-0.0408094141724948
		0.931992698296648	0.020574650226107
HDDC2///HDDC2	51020///51020	0.932089746953771	0.0307347126270408
ZNF705A	440077	0.932089746953771	0.0211562766317015
YWHAQ	10971	0.932100863607577	-0.0257789627925433
TVP23C	201158	0.932273976213554	-0.0316897180815854
LDLRAD4	753	0.932307625855096	-0.0317217011398609
GREM1	26585	0.932321263308284	-0.0445281776456881
POU5F1B	5462	0.932321263308284	0.0268561733519803
SAFB2	9667	0.932345730015835	0.0319212572214447
LINC00314	246705	0.932351319093663	0.0145001162960372
MIR105-2///MIR105-1	406898///406897	0.932369325179682	0.0551411405454538
LOC100287728///ZNF75D///ZNF75D	100287728///7626///7626	0.932369325179682	-0.0327670033729603
		0.932369325179682	-0.0257418385011663
		0.932369325179682	0.0504705340769229
CIDEA	1149	0.932369325179682	0.0221467738857806
		0.932369325179682	0.030621020958042
MIR133B	442890	0.93257388596515	0.0192195384335658
		0.93257388596515	-0.0162816373589747
		0.93257388596515	-0.015719317566433
		0.932620591428832	0.0293739283519812
		0.932628921118766	0.00774719817249414
		0.932628921118766	-0.032631662878789
		0.932628921118766	-0.0197806486526813
		0.932628921118766	0.0235322867249415
		0.932645950045688	0.0168772201934733
ZNF707	286075	0.932685684080571	-0.0229854767669
		0.932828567418326	-0.0275307328554786
MAL	4118	0.933029596703632	-0.0564533937109548
IGF1R	3480	0.933061233027809	-0.0532833313263401
SYNM	23336	0.933111443425672	-0.0282029282820506
GDNF	2668	0.933341927762158	0.0320241389230769
ZNF365	22891	0.933341927762158	0.0106173422634028
FAR2P1	440905	0.933350739377259	0.0271289364475527
MIR195///LOC284112	406971///284112	0.933350739377259	0.0205984919766902
		0.93338728967204	0.02128780379021
SEC61B	10952	0.933549019520762	0.0207094275804192
LOC79160	79160	0.933549019520762	-0.0234191171864806
		0.933549019520762	0.0155235258764566
		0.933549019520762	0.0104531412913751
PML	5371	0.933632735027305	-0.0284799812097898
		0.933635799164047	-0.0110766227552452
		0.933730942010286	0.021252008354312
		0.933730942010286	-0.0186343301212122
CAPN9	10753	0.933730942010286	-0.015057203039627
RXFP3	51289	0.93377279199164	0.0171157922960372
		0.933776645080592	0.0153359114032634
RARB	5915	0.933916119192492	0.0194037877412589
FAM133A	286499	0.933927117084619	0.0114501255594406
		0.933932598047627	-0.0441325496783227
BHMT	635	0.933983921115207	-0.0187736667412595
		0.934006480206202	-0.02177410883683
		0.934006480206202	0.0192239690326339
		0.934080582753043	0.0136103093939393
RDH16	8608	0.934080582753043	0.0201658513706295
		0.934080582753043	0.0200231082237776
		0.934080582753043	-0.0228897826876455
		0.934080582753043	-0.0119700342051283
		0.934080582753043	0.00769770061072217
EPPIN-WFDC6///EPPIN	100526773///57119	0.934080582753043	0.0146090192890442
		0.934128601194118	-0.0292921170582741
KAAG1	353219	0.93422104014118	0.0177687627575747
PTGIS	5740	0.93425990249031	-0.0346657427459207
PPM1A	5494	0.934319603976208	0.0282611060512821
RPTOR	57521	0.93432814146312	-0.0221338114009324
NTN3	4917	0.934429181961658	-0.0158341957669013
TBXA2R	6915	0.934429181961658	0.0341244334848474
BEX4	56271	0.934429181961658	-0.0686610611561775
LOC338797	338797	0.934429181961658	-0.0179800094662008
PKDCC	91461	0.934534696659445	0.0218210684522147
		0.934550714270904	-0.0131176525151511
SNORD115-31	100033805	0.934550714270904	-0.0111410353286714
OR10C1	442194	0.934592909753653	0.0158812141794864
SLC17A9	63910	0.934596056408964	0.042874822389277
GRID1	2894	0.934659373626763	-0.0158620697435907
LOC400576	400576	0.934659373626763	0.0179454339440559
VILL	50853	0.934693851865172	-0.020667115074593
		0.934796755836535	0.0179990292727275
		0.934899938850968	-0.0184245906480185
NECAB2	54550	0.934940770705294	-0.0192193648391612
KLHDC7A	127707	0.934940770705294	0.0183992696386941
		0.935063736337099	0.0210824379930066
		0.935180763492969	0.02436482234965
KRT77	374454	0.935261607430568	0.0180525267109557
PTPRN2	5799	0.935437333966819	0.025844766589743
		0.935437333966819	-0.0274455782004663
ZFP42	132625	0.935609137368839	-0.0149323814312354
		0.935609137368839	-0.0411209444522145
		0.935676995076452	0.0214159445664333
		0.935676995076452	0.0208497474428904
DCTN6	10671	0.935676995076452	-0.0444570583916102
NFATC4	4776	0.935787083106342	0.0274564068135197
SNX14	57231	0.935787083106342	-0.0282219510046637
SCGB2A2	4250	0.935787083106342	-0.0184514279720283
ESPNL	339768	0.935840007222758	0.0153432892797207
		0.935974616823375	-0.00899994109557101
		0.935974616823375	-0.034136678897438
		0.936092086501235	0.014514725156177
MIP	4284	0.936092086501235	0.0183637020116558
ADTRP	84830	0.936138357244695	0.0423792478484843
ANKRD61	100310846	0.936176609801074	-0.0188543311841487
		0.936176609801074	-0.0159050347272727
		0.936176609801074	0.0239864560885774
TAAR5	9038	0.9361782064241	0.0173436155547781
THADA	63892	0.936195106194101	0.0217289673333338
		0.936195106194101	0.0439459207855499
		0.936195106194101	0.0183636312447555
		0.936195106194101	0.0206172265501161
ZNF750	79755	0.936195106194101	0.0168479874615381
PDCD4	27250	0.936285509299885	-0.036469275713289
LOC100133131	100133131	0.936285509299885	-0.0203882786107226
		0.936285509299885	0.0162459856853139
MXRA7	439921	0.936285509299885	-0.046208115540793
		0.936316049510948	0.0256334591048937
ARAFP2	644000	0.936316049510948	0.018870946738927
		0.936387386066697	0.0257502210349649
DUS4L	11062	0.936489613612876	0.0204512507202796
NEXN	91624	0.9364936099309	-0.0304327446153847
PYGO1	26108	0.936586003628166	0.0412894034195799
WDR75	84128	0.936675778504549	-0.0284237155664346
		0.936733659649889	-0.0321011880186486
		0.936815336372093	0.0366987558438234
		0.936815336372093	0.0135150756853144
RIMBP3B///RIMBP3C///RIMBP3	440804///150221///85376	0.936815336372093	0.0478939430116556
		0.937062612492396	0.0203851856643347
ZNF792	126375	0.937062612492396	-0.0307930692890439
		0.937062612492396	0.00961027679020932
		0.937153323559478	-0.0237305970606059
RIMBP3B///RIMBP3C///RIMBP3	440804///150221///85376	0.937153323559478	0.0246062825874107
		0.937153323559478	0.0131759895920749
NOTCH1	4851	0.937153323559478	0.0336670327482516
TRIM49C///TRIM49B///TRIM49	642612///283116///57093	0.937153323559478	0.0384180348578087
PRG4	10216	0.937153323559478	-0.0166757356037297
		0.937153323559478	-0.00958696668298353
		0.937153323559478	-0.0473573516177153
TAF7L	54457	0.937153323559478	0.0169515669696967
		0.937153323559478	-0.0379069773682987
		0.937206626974483	-0.0133264425361306
TGFB1I1	7041	0.937281601720025	0.0209583707878789
IL13	3596	0.937420181499484	0.0183895087226098
		0.937420181499484	-0.0212674731212124
		0.937483293339355	-0.0214120215594411
OR4D5	219875	0.937561947328025	-0.022418583051282
SMARCA2	6595	0.937561947328025	-0.024041046116551
NUDT11	55190	0.937561947328025	0.0533038791794871
		0.937561947328025	0.017372733491841
		0.937643501056536	0.012476176055944
CRACR2B	283229	0.937655966754898	0.0187751701421908
		0.937655966754898	0.0287190802773885
VTCN1	79679	0.937833151284124	0.0169176175897436
		0.937997341278415	-0.0209903759953383
		0.938187658443403	0.0157006902237762
		0.938187658443403	-0.015120288365968
DCXR	51181	0.938187658443403	0.0248322878601392
		0.938201755326785	0.0151377711631699
FAM127C	441518	0.938201755326785	-0.026608894195804
		0.938202250292894	0.030480806438228
HGC6.3	100128124	0.93821257672916	0.021726804207459
LRRC61	65999	0.93821257672916	0.0312522643986011
		0.938245349537422	-0.0164270296340328
CRABP1	1381	0.938253157995659	0.0225503336503499
CPNE4	131034	0.938286796933199	0.0204238892424238
		0.938286796933199	0.0251607108065266
LOC100289580	100289580	0.938291197690114	0.0144457384475514
FBRSL1	57666	0.938314489358368	0.0182318151888099
ECEL1P2	347694	0.938314489358368	0.0193993114009325
INHBB///INHBB	3625///3625	0.938349910615992	-0.0182278852540794
ADH1B	125	0.938356083004035	0.0130101758065262
		0.938553174416454	-0.0284942216736592
OR6C3	254786	0.938595522274655	0.0138889388065264
RANBP9	10048	0.938633672655089	0.0250286474801875
		0.938662769475376	-0.0152062185594408
OR10P1	121130	0.93867995193277	0.0213610032750573
		0.938782140449346	0.0249150993939384
PDILT	204474	0.938830826976943	-0.0156468492820516
SDHC	6391	0.938880341772046	-0.0308649103962697
DGCR14	8220	0.938880341772046	0.013712724223776
WDFY2	115825	0.938945866374642	0.028152903363635
CCBE1	147372	0.938945866374642	-0.0149696634452212
CCDC116	164592	0.938955045817635	-0.0151520724825165
FBXL8	55336	0.938957083672975	0.0160523653519817
C5orf60	285679	0.938957083672975	-0.0238722189953373
KRTAP12-2	353323	0.938957083672975	-0.0222341861142192
C1orf174	339448	0.938957083672975	0.0212724926736598
PDC	5132	0.938957083672975	0.0151418812517479
		0.93898846332591	-0.0278803360839142
		0.939011879094551	-0.0338045958857811
		0.939016903698259	-0.0294807128857801
		0.939016903698259	0.00937076671095571
		0.939054696717678	0.0265983177459184
ELF2	1998	0.939054696717678	0.0239686114265725
CYP3A43	64816	0.939129608189969	-0.013438823349651
CNTN5	53942	0.939321302833934	-0.016170469426573
PRR15	222171	0.939391776945884	0.0280216246293694
		0.939469960595711	-0.0474834010629372
		0.939469960595711	0.0138945321864798
MIR150	406942	0.93950986552686	-0.0187515264895115
CGB2///CGB1///CGB8///CGB7///CGB5///LHB///CGB3///CGB7	114336///114335///94115///94027///93659///3972///1082///94027	0.939548033565238	-0.0312287290046616
OR2T27	403239	0.93967700395408	-0.0158465220186477
TUBA3E	112714	0.939757093284442	-0.0228021077179488
UNC5D	137970	0.939814331682507	0.032783694778554
		0.939879810899049	-0.0156745627995343
		0.939879810899049	0.0400118907599056
		0.939879810899049	-0.0197582650489521
MIR187	406963	0.939879810899049	0.0186844078764574
		0.939879810899049	0.0157908606526806
		0.939901350142621	0.0245932509487168
SLC29A2	3177	0.939967501271254	0.0269745878484846
		0.940021323113269	0.0372361981934723
TMEM27	57393	0.940034533485903	0.0166630652773887
		0.940034533485903	0.0333764042097906
NCF2	4688	0.940201161312859	0.0671812380932391
LOC729461///FAM230B///FAM230C	729461///642633///26080	0.940203433324613	0.0357964534522131
PAFAH1B1	5048	0.940334004600185	0.0279159412400922
LOC439951	439951	0.940449022531425	-0.0210232362074603
		0.940449022531425	-0.00809441420979029
		0.940449022531425	-0.0300604733263397
TDRKH	11022	0.940449022531425	0.0397969008018642
SMIM5	643008	0.940532697454379	-0.0321523911212127
PIP	5304	0.940566713112554	-0.0146204089044284
		0.940644010239561	0.0300342934428897
IGF1	3479	0.940772572773147	-0.0273288817972026
